state,areaCode,city
Ohio,937,East Monroe
Ohio,937,Eaton
Ohio,937,Elder Beerman
Ohio,937,Eldorado
Ohio,937,Ellsberry
Ohio,937,Elmville
Ohio,937,Englewood
Ohio,937,Enon
Ohio,937,Fairborn
Ohio,937,Fairfax
Ohio,937,Fairview
Ohio,937,Farmersville
Ohio,937,Fayette County
Ohio,937,Feesburg
Ohio,937,Felicity
Ohio,937,Field Publications
Ohio,937,First National Master Charge
Ohio,937,Five Mile
Ohio,937,Fletcher
Ohio,937,Fort Loramie
Ohio,937,Franklin
Ohio,937,Ft Loramie
Ohio,937,Georgetown
Ohio,937,Germantown
Ohio,937,Gettysburg
Ohio,937,Gist Settlement
Ohio,937,Gordon
Ohio,937,Gratis
Ohio,937,Greenfield
Ohio,937,Greenville
Ohio,937,Hamersville
Ohio,937,Harriett
Ohio,937,Higginsport
Ohio,937,Highland
Ohio,937,Highland County
Ohio,937,Hillman
Ohio,937,Hillsboro
Ohio,937,Hollansburg
Ohio,937,Houston
Ohio,937,Huber
Ohio,937,Huber Heights
Ohio,937,Huber Hgts
Ohio,937,Huber Hts
Ohio,937,Huntsville
Ohio,937,Irwin
Ohio,937,Ithaca
Ohio,937,Jackson Center
Ohio,937,Jamestown
Ohio,937,Kettering
Ohio,937,Kettlersville
Ohio,937,Lakeview
Ohio,937,Latham
Ohio,937,Laura
Ohio,937,Lees Creek
Ohio,937,Leesburg
Ohio,937,Lena
Ohio,937,Lewisburg
Ohio,937,Lewistown
Ohio,937,Ludlow Falls
Ohio,937,Lynchburg
Ohio,937,Lyndon
Ohio,937,Lynx
Ohio,937,Magnetic Spgs
Ohio,937,Magnetic Spring
Ohio,937,Magnetic Springs
Ohio,937,Manchester
Ohio,937,Maplewood
Ohio,937,Martinsville
Ohio,937,Marysville
Ohio,937,Mead World Headquarters
Ohio,937,Mechanicsburg
Ohio,937,Medway
Ohio,937,Metropolitan Life
Ohio,937,Metropolitan Medical Claims
Ohio,937,Miamisburg
Ohio,937,Middleburg
Ohio,937,Midland
Ohio,937,Milford Center
Ohio,937,Mingo
Ohio,937,Monroe
Ohio,937,Moraine
Ohio,937,Morning Sun
Ohio,937,Mount Orab
Ohio,937,Mount Victory
Ohio,937,Mowrystown
Ohio,937,N Hampton
Ohio,937,N Lewisburg
Ohio,937,New Carlisle
Ohio,937,New Lebanon
Ohio,937,New Madison
Ohio,937,New Market
Ohio,937,New Paris
Ohio,937,New Vienna
Ohio,937,New Weston
Ohio,937,Newport
Ohio,937,North Hampton
Ohio,937,North Lewisburg
Ohio,937,North Uniontown
Ohio,937,Northridge
Ohio,937,O M Scott Co
Ohio,937,Oakwood
Ohio,937,Orchard Island
Ohio,937,Ostrander
Ohio,937,P Hill
Ohio,937,Palestine
Ohio,937,Peebles
Ohio,937,Pemberton
Ohio,937,Phillipsburg
Ohio,937,Phoneton
Ohio,937,Piqua
Ohio,937,Pitsburg
Ohio,937,Pleasant Hill
Ohio,937,Pmi
Ohio,937,Poetown
Ohio,937,Port Jefferson
Ohio,937,Port William
Ohio,937,Potsdam
Ohio,937,Pricetown
Ohio,937,Quincy
Ohio,937,Rainsboro
Ohio,937,Raymond
Ohio,937,Redoak
Ohio,937,Reesville
Ohio,937,Richwood
Ohio,937,Ridgeway
Ohio,937,Ripley
Ohio,937,Riverside
Ohio,937,Rosewood
Ohio,937,Ross County
Ohio,937,Rossburg
Ohio,937,Roundhead
Ohio,937,Rushsylvania
Ohio,937,Russells Point
Ohio,937,Russells Pt
Ohio,937,Russellville
Ohio,937,Russia
Ohio,937,S Charleston
Ohio,937,S Vienna
Ohio,937,Sabina
Ohio,937,Saint Paris
Ohio,937,Samantha
Ohio,937,Sardinia
Ohio,937,Seaman
Ohio,937,Selma
Ohio,937,Sidney
Ohio,937,Sinking Spring
Ohio,937,So Charleston
Ohio,937,So Vienna
Ohio,937,Somerville
Ohio,937,South Charleston
Ohio,937,South Salem
Ohio,937,South Solon
Ohio,937,South Vienna
Ohio,937,Spfld
Ohio,937,Spg Valley
Ohio,937,Spring Valley
Ohio,937,Springboro
Ohio,937,Springfield
Ohio,937,St Paris
Ohio,937,Stout
Ohio,937,Stringtown
Ohio,937,Sugar Tree Ridge
Ohio,937,Tipp
Ohio,937,Tipp City
Ohio,937,Tremont City
Ohio,937,Trenton
Ohio,937,Trotwood
Ohio,937,Troy
Ohio,937,Union
Ohio,937,Union City
Ohio,937,Urbana
Ohio,937,Utopia
Ohio,937,Vandalia
Ohio,937,Verona
Ohio,937,Versailles
Ohio,937,Veterans Administration
Ohio,937,W Alex
Ohio,937,W Alexandria
Ohio,937,W Carrollton
Ohio,937,W Manchester
Ohio,937,W Mansfld
Ohio,937,W Milton
Ohio,937,Washington Township
Ohio,937,West Alex
Ohio,937,West Alexandria
Ohio,937,West Carrollton
Ohio,937,West Elkton
Ohio,937,West Liberty
Ohio,937,West Manchester
Ohio,937,West Mansfield
Ohio,937,West Milton
Ohio,937,West Union
Ohio,937,Westboro
Ohio,937,Westville
Ohio,937,Wilberforce
Ohio,937,Willetsville
Ohio,937,Wilmington
Ohio,937,Winchester
Ohio,937,Woodstock
Ohio,937,Wpafb
Ohio,937,Wright Pat
Ohio,937,Wright Patterson
Ohio,937,Wright Patterson Afb
Ohio,937,Wrightsville
Ohio,937,Xenia
Ohio,937,Yankeetown
Ohio,937,Yellow Spgs
Ohio,937,Yellow Springs
Ohio,937,Zanesfield
Oklahoma,405,Albert
Oklahoma,405,Alex
Oklahoma,405,Amber
Oklahoma,405,Anadarko
Oklahoma,405,Arcadia
Oklahoma,405,Asher
Oklahoma,405,Atwood
Oklahoma,405,Bethany
Oklahoma,405,Binger
Oklahoma,405,Blanchard
Oklahoma,405,Bowlegs
Oklahoma,405,Bradley
Oklahoma,405,Byars
Oklahoma,405,Calumet
Oklahoma,405,Calvin
Oklahoma,405,Carnegie
Oklahoma,405,Carney
Oklahoma,405,Cashion
Oklahoma,405,Castle
Oklahoma,405,Cement
Oklahoma,405,Chandler
Oklahoma,405,Chickasha
Oklahoma,405,Choctaw
Oklahoma,405,Clearview
Oklahoma,405,Colony
Oklahoma,405,Concho
Oklahoma,405,Coyle
Oklahoma,405,Crescent
Oklahoma,405,Cromwell
Oklahoma,405,Dale
Oklahoma,405,Del City
Oklahoma,405,Dibble
Oklahoma,405,Dover
Oklahoma,405,Eakly
Oklahoma,405,Earlsboro
Oklahoma,405,Edmond
Oklahoma,405,El Reno
Oklahoma,405,Fort Cobb
Oklahoma,405,Geary
Oklahoma,405,Globe Life And Accident Co
Oklahoma,405,Goldsby
Oklahoma,405,Gracemont
Oklahoma,405,Guthrie
Oklahoma,405,Harrah
Oklahoma,405,Hennessey
Oklahoma,405,Hinton
Oklahoma,405,Holdenville
Oklahoma,405,Hydro
Oklahoma,405,Jones
Oklahoma,405,Kingfisher
Oklahoma,405,Lamar
Oklahoma,405,Langston
Oklahoma,405,Lexington
Oklahoma,405,Lindsay
Oklahoma,405,Lookeba
Oklahoma,405,Loyal
Oklahoma,405,Luther
Oklahoma,405,Macomb
Oklahoma,405,Maud
Oklahoma,405,Maysville
Oklahoma,405,Mcloud
Oklahoma,405,Meeker
Oklahoma,405,Meridian
Oklahoma,405,Midwest City
Oklahoma,405,Minco
Oklahoma,405,Moore
Oklahoma,405,Mulhall
Oklahoma,405,Mustang
Oklahoma,405,New Lima
Oklahoma,405,Newalla
Oklahoma,405,Newcastle
Oklahoma,405,Nichols Hills
Oklahoma,405,Nicoma Park
Oklahoma,405,Ninnekah
Oklahoma,405,Noble
Oklahoma,405,Norman
Oklahoma,405,O K Tax Comm
Oklahoma,405,Ok State Univ Administration
Oklahoma,405,Ok State Univ Stu Housing
Oklahoma,405,Okarche
Oklahoma,405,Okla Univ Health Sci Ctr
Oklahoma,405,Oklahoma City
Oklahoma,405,Omega
Oklahoma,405,Paden
Oklahoma,405,Paoli
Oklahoma,405,Pauls Valley
Oklahoma,405,Perkins
Oklahoma,405,Pharoah
Oklahoma,405,Piedmont
Oklahoma,405,Pink
Oklahoma,405,Pocasset
Oklahoma,405,Prague
Oklahoma,405,Purcell
Oklahoma,405,Saint Louis
Oklahoma,405,Sasakwa
Oklahoma,405,Seminole
Oklahoma,405,Shawnee
Oklahoma,405,Southwestern Bell Tele Co
Oklahoma,405,Spencer
Oklahoma,405,Standard Life And Accident
Oklahoma,405,Stillwater
Oklahoma,405,T A F B
Oklahoma,405,Tafb
Oklahoma,405,Tecumseh
Oklahoma,405,Tinker Afb
Oklahoma,405,Tuttle
Oklahoma,405,Union City
Oklahoma,405,University Of Oklahoma
Oklahoma,405,Usps Oklahoma Dist
Oklahoma,405,Verden
Oklahoma,405,Village
Oklahoma,405,Wanette
Oklahoma,405,Warr Acres
Oklahoma,405,Washington
Oklahoma,405,Washita
Oklahoma,405,Wayne
Oklahoma,405,Weleetka
Oklahoma,405,Wellston
Oklahoma,405,Wetumka
Oklahoma,405,Wewoka
Oklahoma,405,Wheatland
Oklahoma,405,Wynnewood
Oklahoma,405,Yukon
Oklahoma,580,Achille
Oklahoma,580,Ada
Oklahoma,580,Adams
Oklahoma,580,Addington
Oklahoma,580,Albany
Oklahoma,580,Aline
Oklahoma,580,Allen
Oklahoma,580,Altus
Oklahoma,580,Altus Afb
Oklahoma,580,Alva
Oklahoma,580,Ames
Oklahoma,580,Amorita
Oklahoma,580,Antlers
Oklahoma,580,Apache
Oklahoma,580,Arapaho
Oklahoma,580,Ardmore
Oklahoma,580,Arnett
Oklahoma,580,Atoka
Oklahoma,580,Atwood
Oklahoma,580,Baker
Oklahoma,580,Balko
Oklahoma,580,Battiest
Oklahoma,580,Beaver
Oklahoma,580,Bennington
Oklahoma,580,Bessie
Oklahoma,580,Bethel
Oklahoma,580,Billings
Oklahoma,580,Bison
Oklahoma,580,Blackwell
Oklahoma,580,Blair
Oklahoma,580,Boise City
Oklahoma,580,Bokchito
Oklahoma,580,Boss
Oklahoma,580,Boswell
Oklahoma,580,Braman
Oklahoma,580,Bray
Oklahoma,580,Broken Bow
Oklahoma,580,Bromide
Oklahoma,580,Buffalo
Oklahoma,580,Burlington
Oklahoma,580,Burneyville
Oklahoma,580,Burns Flat
Oklahoma,580,Butler
Oklahoma,580,Byron
Oklahoma,580,Cache
Oklahoma,580,Caddo
Oklahoma,580,Calera
Oklahoma,580,Calvin
Oklahoma,580,Camargo
Oklahoma,580,Caney
Oklahoma,580,Canton
Oklahoma,580,Canute
Oklahoma,580,Capron
Oklahoma,580,Carmen
Oklahoma,580,Carnegie
Oklahoma,580,Carrier
Oklahoma,580,Carter
Oklahoma,580,Cartwright
Oklahoma,580,Centrahoma
Oklahoma,580,Chattanooga
Oklahoma,580,Cherokee
Oklahoma,580,Chester
Oklahoma,580,Cheyenne
Oklahoma,580,Clarita
Oklahoma,580,Cleo Springs
Oklahoma,580,Clinton
Oklahoma,580,Coalgate
Oklahoma,580,Colbert
Oklahoma,580,Coleman
Oklahoma,580,Comanche
Oklahoma,580,Connerville
Oklahoma,580,Continental Oil Co
Oklahoma,580,Cordell
Oklahoma,580,Corn
Oklahoma,580,Cottonwood
Oklahoma,580,Countyline
Oklahoma,580,Covington
Oklahoma,580,Crawford
Oklahoma,580,Custer
Oklahoma,580,Custer City
Oklahoma,580,Cyril
Oklahoma,580,Dacoma
Oklahoma,580,Daisy
Oklahoma,580,Davidson
Oklahoma,580,Davis
Oklahoma,580,Deer Creek
Oklahoma,580,Devol
Oklahoma,580,Dill City
Oklahoma,580,Dougherty
Oklahoma,580,Douglas
Oklahoma,580,Drummond
Oklahoma,580,Duke
Oklahoma,580,Duncan
Oklahoma,580,Durant
Oklahoma,580,Durham
Oklahoma,580,Eagle City
Oklahoma,580,Eagletown
Oklahoma,580,Eldorado
Oklahoma,580,Elgin
Oklahoma,580,Elk City
Oklahoma,580,Elmer
Oklahoma,580,Elmore City
Oklahoma,580,Elmwood
Oklahoma,580,Enid
Oklahoma,580,Erick
Oklahoma,580,Fairmont
Oklahoma,580,Fairview
Oklahoma,580,Fargo
Oklahoma,580,Farris
Oklahoma,580,Faxon
Oklahoma,580,Fay
Oklahoma,580,Felt
Oklahoma,580,Finley
Oklahoma,580,Fittstown
Oklahoma,580,Fitzhugh
Oklahoma,580,Fletcher
Oklahoma,580,Forgan
Oklahoma,580,Fort Sill
Oklahoma,580,Fort Supply
Oklahoma,580,Fort Towson
Oklahoma,580,Foss
Oklahoma,580,Foster
Oklahoma,580,Fox
Oklahoma,580,Francis
Oklahoma,580,Frederick
Oklahoma,580,Freedom
Oklahoma,580,Ft Towson
Oklahoma,580,Gage
Oklahoma,580,Garber
Oklahoma,580,Garvin
Oklahoma,580,Gate
Oklahoma,580,Gay
Oklahoma,580,Gene Autry
Oklahoma,580,Geronimo
Oklahoma,580,Glencoe
Oklahoma,580,Golden
Oklahoma,580,Goltry
Oklahoma,580,Goodwell
Oklahoma,580,Gotebo
Oklahoma,580,Gould
Oklahoma,580,Grady
Oklahoma,580,Graham
Oklahoma,580,Grandfield
Oklahoma,580,Granite
Oklahoma,580,Grant
Oklahoma,580,Greenfield
Oklahoma,580,Guymon
Oklahoma,580,Halliburton
Oklahoma,580,Hammon
Oklahoma,580,Harden City
Oklahoma,580,Hardesty
Oklahoma,580,Harmon
Oklahoma,580,Hastings
Oklahoma,580,Haworth
Oklahoma,580,Headrick
Oklahoma,580,Healdton
Oklahoma,580,Helena
Oklahoma,580,Hendrix
Oklahoma,580,Hennepin
Oklahoma,580,Hillsdale
Oklahoma,580,Hitchcock
Oklahoma,580,Hobart
Oklahoma,580,Hollis
Oklahoma,580,Hollister
Oklahoma,580,Hooker
Oklahoma,580,Hopeton
Oklahoma,580,Hugo
Oklahoma,580,Hunter
Oklahoma,580,Idabel
Oklahoma,580,Indiahoma
Oklahoma,580,Isabella
Oklahoma,580,Jet
Oklahoma,580,Kaw
Oklahoma,580,Kaw City
Oklahoma,580,Kemp
Oklahoma,580,Kenefic
Oklahoma,580,Kenton
Oklahoma,580,Keyes
Oklahoma,580,Kingston
Oklahoma,580,Knowles
Oklahoma,580,Konawa
Oklahoma,580,Kremlin
Oklahoma,580,Kulli
Oklahoma,580,Lahoma
Oklahoma,580,Lamont
Oklahoma,580,Lane
Oklahoma,580,Laverne
Oklahoma,580,Lawton
Oklahoma,580,Lebanon
Oklahoma,580,Leedey
Oklahoma,580,Lehigh
Oklahoma,580,Leon
Oklahoma,580,Loco
Oklahoma,580,Logan
Oklahoma,580,Lone Grove
Oklahoma,580,Lone Wolf
Oklahoma,580,Longdale
Oklahoma,580,Loveland
Oklahoma,580,Lucien
Oklahoma,580,Madill
Oklahoma,580,Manchester
Oklahoma,580,Mangum
Oklahoma,580,Manitou
Oklahoma,580,Mannsville
Oklahoma,580,Marietta
Oklahoma,580,Marland
Oklahoma,580,Marlow
Oklahoma,580,Marshall
Oklahoma,580,Martha
Oklahoma,580,May
Oklahoma,580,Mayfield
Oklahoma,580,Mc Millan
Oklahoma,580,Mead
Oklahoma,580,Medford
Oklahoma,580,Medicine Park
Oklahoma,580,Meers
Oklahoma,580,Meno
Oklahoma,580,Messer
Oklahoma,580,Milburn
Oklahoma,580,Mill Creek
Oklahoma,580,Millerton
Oklahoma,580,Milo
Oklahoma,580,Mooreland
Oklahoma,580,Morrison
Oklahoma,580,Mountain Park
Oklahoma,580,Mountain View
Oklahoma,580,Moyers
Oklahoma,580,Mutual
Oklahoma,580,Nardin
Oklahoma,580,Nash
Oklahoma,580,Newkirk
Oklahoma,580,Oakland
Oklahoma,580,Oakwood
Oklahoma,580,Octavia
Oklahoma,580,Okeene
Oklahoma,580,Oklahoma City
Oklahoma,580,Olney
Oklahoma,580,Olustee
Oklahoma,580,Optima
Oklahoma,580,Orienta
Oklahoma,580,Orlando
Oklahoma,580,Oscar
Oklahoma,580,Overbrook
Oklahoma,580,Peckham
Oklahoma,580,Pernell
Oklahoma,580,Perry
Oklahoma,580,Phillips
Oklahoma,580,Pickens
Oklahoma,580,Platter
Oklahoma,580,Ponca City
Oklahoma,580,Pond Creek
Oklahoma,580,Pontotoc
Oklahoma,580,Pooleville
Oklahoma,580,Putnam
Oklahoma,580,Randlett
Oklahoma,580,Ratliff City
Oklahoma,580,Rattan
Oklahoma,580,Ravia
Oklahoma,580,Red Rock
Oklahoma,580,Reed
Oklahoma,580,Reydon
Oklahoma,580,Ringling
Oklahoma,580,Ringold
Oklahoma,580,Ringwood
Oklahoma,580,Rocky
Oklahoma,580,Roff
Oklahoma,580,Roosevelt
Oklahoma,580,Rosston
Oklahoma,580,Rubottom
Oklahoma,580,Rufe
Oklahoma,580,Rush Springs
Oklahoma,580,Ryan
Oklahoma,580,Sawyer
Oklahoma,580,Sayre
Oklahoma,580,Seiling
Oklahoma,580,Selman
Oklahoma,580,Sentinel
Oklahoma,580,Sharon
Oklahoma,580,Shattuck
Oklahoma,580,Shults
Oklahoma,580,Smithville
Oklahoma,580,Snow
Oklahoma,580,Snyder
Oklahoma,580,Soper
Oklahoma,580,Southard
Oklahoma,580,Spencerville
Oklahoma,580,Springer
Oklahoma,580,Sterling
Oklahoma,580,Stonewall
Oklahoma,580,Stratford
Oklahoma,580,Stringtown
Oklahoma,580,Strong City
Oklahoma,580,Sulphur
Oklahoma,580,Sweetwater
Oklahoma,580,Swink
Oklahoma,580,Taloga
Oklahoma,580,Tatums
Oklahoma,580,Temple
Oklahoma,580,Terral
Oklahoma,580,Texhoma
Oklahoma,580,Texola
Oklahoma,580,Thackerville
Oklahoma,580,Thomas
Oklahoma,580,Tipton
Oklahoma,580,Tishomingo
Oklahoma,580,Tom
Oklahoma,580,Tonkawa
Oklahoma,580,Tupelo
Oklahoma,580,Turpin
Oklahoma,580,Tussy
Oklahoma,580,Tyrone
Oklahoma,580,Valliant
Oklahoma,580,Velma
Oklahoma,580,Vici
Oklahoma,580,Vinson
Oklahoma,580,Wade
Oklahoma,580,Wakita
Oklahoma,580,Walters
Oklahoma,580,Wapanucka
Oklahoma,580,Watonga
Oklahoma,580,Waukomis
Oklahoma,580,Waurika
Oklahoma,580,Waynoka
Oklahoma,580,Weatherford
Oklahoma,580,Willow
Oklahoma,580,Wilson
Oklahoma,580,Woodward
Oklahoma,580,Wright City
Oklahoma,580,Yarnaby
Oklahoma,918,Abumps
Oklahoma,918,Adair
Oklahoma,918,Afton
Oklahoma,918,Agra
Oklahoma,918,Airport Mail Facility
Oklahoma,918,Albion
Oklahoma,918,Alderson
Oklahoma,918,Arkoma
Oklahoma,918,Avant
Oklahoma,918,Avery
Oklahoma,918,Bache
Oklahoma,918,Bacone
Oklahoma,918,Barnsdall
Oklahoma,918,Bartlesville
Oklahoma,918,Baugh
Oklahoma,918,Bearden
Oklahoma,918,Beggs
Oklahoma,918,Beland
Oklahoma,918,Bernice
Oklahoma,918,Big Cabin
Oklahoma,918,Bird Island
Oklahoma,918,Bixby
Oklahoma,918,Blanco
Oklahoma,918,Blocker
Oklahoma,918,Bluejacket
Oklahoma,918,Bok Mail Service
Oklahoma,918,Bokoshe
Oklahoma,918,Boley
Oklahoma,918,Bond
Oklahoma,918,Bowring
Oklahoma,918,Boynton
Oklahoma,918,Braggs
Oklahoma,918,Bristow
Oklahoma,918,Broken Arrow
Oklahoma,918,Bunch
Oklahoma,918,Burbank
Oklahoma,918,Bushyhead
Oklahoma,918,Cameron
Oklahoma,918,Canadian
Oklahoma,918,Cardin
Oklahoma,918,Castle
Oklahoma,918,Catoosa
Oklahoma,918,Centralia
Oklahoma,918,Chandler
Oklahoma,918,Checotah
Oklahoma,918,Chelsea
Oklahoma,918,Choska
Oklahoma,918,Chouteau
Oklahoma,918,Claremore
Oklahoma,918,Clayton
Oklahoma,918,Cleora
Oklahoma,918,Cleveland
Oklahoma,918,Coalton
Oklahoma,918,Colcord
Oklahoma,918,Collinsville
Oklahoma,918,Commerce
Oklahoma,918,Coodys Bluff
Oklahoma,918,Cookson
Oklahoma,918,Copan
Oklahoma,918,Council Hill
Oklahoma,918,Coweta
Oklahoma,918,Crowder
Oklahoma,918,Cushing
Oklahoma,918,Davenport
Oklahoma,918,Delaware
Oklahoma,918,Depew
Oklahoma,918,Dewar
Oklahoma,918,Dewey
Oklahoma,918,Disney
Oklahoma,918,Drumright
Oklahoma,918,Dustin
Oklahoma,918,East Side
Oklahoma,918,Edna
Oklahoma,918,Enterprise
Oklahoma,918,Eucha
Oklahoma,918,Eufaula
Oklahoma,918,Fairfax
Oklahoma,918,Fairland
Oklahoma,918,Fanshawe
Oklahoma,918,First Natl Bank Mail Service
Oklahoma,918,Foraker
Oklahoma,918,Fort Gibson
Oklahoma,918,Foyil
Oklahoma,918,Gans
Oklahoma,918,Glenoak
Oklahoma,918,Glenpool
Oklahoma,918,Gore
Oklahoma,918,Gowen
Oklahoma,918,Grayson
Oklahoma,918,Grove
Oklahoma,918,Hailey
Oklahoma,918,Haileyville
Oklahoma,918,Hallett
Oklahoma,918,Hallis
Oklahoma,918,Hanna
Oklahoma,918,Hartshorne
Oklahoma,918,Haskell
Oklahoma,918,Haywood
Oklahoma,918,Heavener
Oklahoma,918,Henryetta
Oklahoma,918,Herd
Oklahoma,918,Higgins
Oklahoma,918,Hitchita
Oklahoma,918,Hodgen
Oklahoma,918,Hoffman
Oklahoma,918,Hog Shooter
Oklahoma,918,Hominy
Oklahoma,918,Honobia
Oklahoma,918,Howe
Oklahoma,918,Hoyt
Oklahoma,918,Hulbert
Oklahoma,918,Indianola
Oklahoma,918,Inola
Oklahoma,918,Jay
Oklahoma,918,Jenks
Oklahoma,918,Jennings
Oklahoma,918,Kansas
Oklahoma,918,Keefeton
Oklahoma,918,Kellyville
Oklahoma,918,Kendrick
Oklahoma,918,Keota
Oklahoma,918,Ketchum
Oklahoma,918,Kiefer
Oklahoma,918,Kinta
Oklahoma,918,Kiowa
Oklahoma,918,Krebs
Oklahoma,918,Lamar
Oklahoma,918,Langley
Oklahoma,918,Leflore
Oklahoma,918,Lenapah
Oklahoma,918,Leonard
Oklahoma,918,Lequire
Oklahoma,918,Locust Grove
Oklahoma,918,Lotsee
Oklahoma,918,Mannford
Oklahoma,918,Maramec
Oklahoma,918,Marble City
Oklahoma,918,Martin
Oklahoma,918,Mason
Oklahoma,918,Mazie
Oklahoma,918,Mcalester
Oklahoma,918,Mccurtain
Oklahoma,918,Mclain
Oklahoma,918,Miami
Oklahoma,918,Milfay
Oklahoma,918,Moffett
Oklahoma,918,Monkey Island
Oklahoma,918,Monroe
Oklahoma,918,Moodys
Oklahoma,918,Morris
Oklahoma,918,Mounds
Oklahoma,918,Muldrow
Oklahoma,918,Muse
Oklahoma,918,Muskogee
Oklahoma,918,Nashoba
Oklahoma,918,Nelagony
Oklahoma,918,New Tulsa
Oklahoma,918,Newby
Oklahoma,918,Norfolk
Oklahoma,918,North Miami
Oklahoma,918,Nowata
Oklahoma,918,Noxie
Oklahoma,918,Nuyaka
Oklahoma,918,Oakhurst
Oklahoma,918,Oaks
Oklahoma,918,Ochelata
Oklahoma,918,Oilton
Oklahoma,918,Okay
Oklahoma,918,Okemah
Oklahoma,918,Okesa
Oklahoma,918,Oklahoma Natural Gas
Oklahoma,918,Okmulgee
Oklahoma,918,Oktaha
Oklahoma,918,Oologah
Oklahoma,918,Oral Roberts Univ
Oklahoma,918,Osage
Oklahoma,918,Owasso
Oklahoma,918,Panama
Oklahoma,918,Panola
Oklahoma,918,Park Hill
Oklahoma,918,Pawhuska
Oklahoma,918,Pawnee
Oklahoma,918,Pearsonia
Oklahoma,918,Peggs
Oklahoma,918,Pensacola
Oklahoma,918,Peoria
Oklahoma,918,Pershing
Oklahoma,918,Pettit
Oklahoma,918,Phillips Petroleum
Oklahoma,918,Picher
Oklahoma,918,Pierce
Oklahoma,918,Pittsburg
Oklahoma,918,Pocola
Oklahoma,918,Porter
Oklahoma,918,Porum
Oklahoma,918,Poteau
Oklahoma,918,Preston
Oklahoma,918,Proctor
Oklahoma,918,Prue
Oklahoma,918,Pryor
Oklahoma,918,Qualls
Oklahoma,918,Quapaw
Oklahoma,918,Quinton
Oklahoma,918,Ralston
Oklahoma,918,Ramona
Oklahoma,918,Red Oak
Oklahoma,918,Redbird
Oklahoma,918,Rentiesville
Oklahoma,918,Richville
Oklahoma,918,Ripley
Oklahoma,918,Roland
Oklahoma,918,Rose
Oklahoma,918,S Coffeyville
Oklahoma,918,Salem
Oklahoma,918,Salina
Oklahoma,918,Sallisaw
Oklahoma,918,Sand Springs
Oklahoma,918,Sapulpa
Oklahoma,918,Savanna
Oklahoma,918,Schlegal
Oklahoma,918,Schulter
Oklahoma,918,Scipio
Oklahoma,918,Shady Point
Oklahoma,918,Shamrock
Oklahoma,918,Shell Oil Box
Oklahoma,918,Shidler
Oklahoma,918,Silver City
Oklahoma,918,Skiatook
Oklahoma,918,Slick
Oklahoma,918,Smithville
Oklahoma,918,South Coffeyville
Oklahoma,918,Sparks
Oklahoma,918,Spavinaw
Oklahoma,918,Spelter City
Oklahoma,918,Sperry
Oklahoma,918,Spiro
Oklahoma,918,Stidham
Oklahoma,918,Stigler
Oklahoma,918,Stilwell
Oklahoma,918,Strang
Oklahoma,918,Stroud
Oklahoma,918,Stuart
Oklahoma,918,Summerfield
Oklahoma,918,Summitt
Oklahoma,918,Taft
Oklahoma,918,Tahlequah
Oklahoma,918,Talala
Oklahoma,918,Talihina
Oklahoma,918,Tallant
Oklahoma,918,Tamaha
Oklahoma,918,Terlton
Oklahoma,918,Texanna
Oklahoma,918,Tiawah
Oklahoma,918,Tryon
Oklahoma,918,Tullahassee
Oklahoma,918,Tulsa
Oklahoma,918,Tulsa City Utilities
Oklahoma,918,Turley
Oklahoma,918,Tuskahoma
Oklahoma,918,Tuskegee
Oklahoma,918,Twin Hills
Oklahoma,918,Twin Oaks
Oklahoma,918,Vera
Oklahoma,918,Verdigris
Oklahoma,918,Vernon
Oklahoma,918,Vian
Oklahoma,918,Vinita
Oklahoma,918,Wagoner
Oklahoma,918,Wainwright
Oklahoma,918,Wann
Oklahoma,918,Wardville
Oklahoma,918,Warner
Oklahoma,918,Watova
Oklahoma,918,Watson
Oklahoma,918,Watts
Oklahoma,918,Webbers Falls
Oklahoma,918,Welch
Oklahoma,918,Weleetka
Oklahoma,918,Welling
Oklahoma,918,Welty
Oklahoma,918,Westport
Oklahoma,918,Westville
Oklahoma,918,White Oak
Oklahoma,918,Whitefield
Oklahoma,918,Whitesboro
Oklahoma,918,Wilburton
Oklahoma,918,Williams Center
Oklahoma,918,Winganon
Oklahoma,918,Wister
Oklahoma,918,Wolco
Oklahoma,918,Wyandotte
Oklahoma,918,Wybark
Oklahoma,918,Wynona
Oklahoma,918,Yale
Oregon,503,Abmps
Oregon,503,Aloha
Oregon,503,Amity
Oregon,503,Arch Cape
Oregon,503,Astoria
Oregon,503,Aumsville
Oregon,503,Aurora
Oregon,503,Banks
Oregon,503,Barlow
Oregon,503,Bay City
Oregon,503,Beaver
Oregon,503,Beavercreek
Oregon,503,Beaverton
Oregon,503,Birkenfeld
Oregon,503,Boring
Oregon,503,Bridal Veil
Oregon,503,Brighton
Oregon,503,Brightwood
Oregon,503,Brooks
Oregon,503,Burlington
Oregon,503,Butteville
Oregon,503,Buxton
Oregon,503,Canby
Oregon,503,Cannon Beach
Oregon,503,Cape Meares
Oregon,503,Carlton
Oregon,503,Carver
Oregon,503,Cedar Mill
Oregon,503,Charbonneau
Oregon,503,Clackamas
Oregon,503,Clatskanie
Oregon,503,Cloverdale
Oregon,503,Colton
Oregon,503,Columbia City
Oregon,503,Corbett
Oregon,503,Cornelius
Oregon,503,Dallas
Oregon,503,Damascus
Oregon,503,Dayton
Oregon,503,Deer Island
Oregon,503,Dept Employment
Oregon,503,Dept Motor Vehicle
Oregon,503,Detroit
